id,position,x,y,z,is_degas,extraction_id,"load_identifier"
1048,7,NULL,NULL,NULL,NULL,2226,NULL
1049,8,NULL,NULL,NULL,NULL,2227,NULL
1050,9,NULL,NULL,NULL,NULL,2228,NULL
1051,10,NULL,NULL,NULL,NULL,2229,NULL
1052,11,NULL,NULL,NULL,NULL,2231,NULL
1053,12,NULL,NULL,NULL,NULL,2232,NULL
1054,2,NULL,NULL,NULL,NULL,2233,NULL
1055,13,NULL,NULL,NULL,NULL,2244,NULL
1056,14,NULL,NULL,NULL,NULL,2245,NULL
1057,15,NULL,NULL,NULL,NULL,2247,NULL
1058,16,NULL,NULL,NULL,NULL,2248,NULL
1059,17,NULL,NULL,NULL,NULL,2249,NULL
1060,18,NULL,NULL,NULL,NULL,2250,NULL
1061,3,NULL,NULL,NULL,NULL,2252,NULL
1062,19,NULL,NULL,NULL,NULL,2263,NULL
1063,20,NULL,NULL,NULL,NULL,2264,NULL
1064,21,NULL,NULL,NULL,NULL,2265,NULL
1065,22,NULL,NULL,NULL,NULL,2266,NULL
1066,23,NULL,NULL,NULL,NULL,2268,NULL
1067,24,NULL,NULL,NULL,NULL,2269,NULL
1068,4,NULL,NULL,NULL,NULL,2270,NULL
1069,25,NULL,NULL,NULL,NULL,2281,NULL
1070,26,NULL,NULL,NULL,NULL,2282,NULL
1071,27,NULL,NULL,NULL,NULL,2284,NULL
1072,28,NULL,NULL,NULL,NULL,2285,NULL
1073,29,NULL,NULL,NULL,NULL,2286,NULL
1074,30,NULL,NULL,NULL,NULL,2287,NULL
1075,5,NULL,NULL,NULL,NULL,2289,NULL
1076,31,NULL,NULL,NULL,NULL,2300,NULL
1077,32,NULL,NULL,NULL,NULL,2301,NULL
1078,33,NULL,NULL,NULL,NULL,2302,NULL
1079,34,NULL,NULL,NULL,NULL,2303,NULL
1080,35,NULL,NULL,NULL,NULL,2305,NULL
1081,36,NULL,NULL,NULL,NULL,2306,NULL
1082,6,NULL,NULL,NULL,NULL,2307,NULL
1083,37,NULL,NULL,NULL,NULL,2327,NULL
1084,38,NULL,NULL,NULL,NULL,2328,NULL
1085,39,NULL,NULL,NULL,NULL,2330,NULL
1086,40,NULL,NULL,NULL,NULL,2331,NULL
1087,41,NULL,NULL,NULL,NULL,2332,NULL
1088,42,NULL,NULL,NULL,NULL,2333,NULL
1089,7,NULL,NULL,NULL,NULL,2335,NULL
1090,43,NULL,NULL,NULL,NULL,2346,NULL
1091,44,NULL,NULL,NULL,NULL,2347,NULL
1092,45,NULL,NULL,NULL,NULL,2348,NULL
1093,46,NULL,NULL,NULL,NULL,2349,NULL
1094,47,NULL,NULL,NULL,NULL,2351,NULL
1095,48,NULL,NULL,NULL,NULL,2352,NULL
1096,49,NULL,NULL,NULL,NULL,2364,NULL
1097,50,NULL,NULL,NULL,NULL,2365,NULL
1098,51,NULL,NULL,NULL,NULL,2367,NULL
1099,52,NULL,NULL,NULL,NULL,2368,NULL
1100,53,NULL,NULL,NULL,NULL,2369,NULL
1101,54,NULL,NULL,NULL,NULL,2370,NULL
1102,9,NULL,NULL,NULL,NULL,2372,NULL
1103,55,NULL,NULL,NULL,NULL,2383,NULL
1104,56,NULL,NULL,NULL,NULL,2384,NULL
1105,57,NULL,NULL,NULL,NULL,2385,NULL
1106,58,NULL,NULL,NULL,NULL,2386,NULL
1107,59,NULL,NULL,NULL,NULL,2388,NULL
1108,60,NULL,NULL,NULL,NULL,2389,NULL
1109,10,NULL,NULL,NULL,NULL,2390,NULL
1110,80,NULL,NULL,NULL,NULL,2400,NULL
1111,81,NULL,NULL,NULL,NULL,2404,NULL
1112,82,NULL,NULL,NULL,NULL,2406,NULL
1113,83,NULL,NULL,NULL,NULL,2407,NULL
1114,84,NULL,NULL,NULL,NULL,2408,NULL
1115,85,NULL,NULL,NULL,NULL,2409,NULL
1116,86,NULL,NULL,NULL,NULL,2411,NULL
1117,87,NULL,NULL,NULL,NULL,2412,NULL
1118,88,NULL,NULL,NULL,NULL,2413,NULL
1119,89,NULL,NULL,NULL,NULL,2414,NULL
1120,177,NULL,NULL,NULL,NULL,2416,NULL
1121,178,NULL,NULL,NULL,NULL,2417,NULL
1122,179,NULL,NULL,NULL,NULL,2418,NULL
1123,180,NULL,NULL,NULL,NULL,2419,NULL
1124,181,NULL,NULL,NULL,NULL,2421,NULL
1125,13,NULL,NULL,NULL,NULL,2422,NULL
1126,14,NULL,NULL,NULL,NULL,2429,NULL
1127,15,NULL,NULL,NULL,NULL,2430,NULL
1128,16,NULL,NULL,NULL,NULL,2431,NULL
1129,17,NULL,NULL,NULL,NULL,2432,NULL
1130,18,NULL,NULL,NULL,NULL,2433,NULL
1131,19,NULL,NULL,NULL,NULL,2434,NULL
1132,20,NULL,NULL,NULL,NULL,2435,NULL
1133,21,NULL,NULL,NULL,NULL,2436,NULL
1134,105,NULL,NULL,NULL,NULL,2437,NULL
1135,106,NULL,NULL,NULL,NULL,2441,NULL
1136,107,NULL,NULL,NULL,NULL,2442,NULL
1137,108,NULL,NULL,NULL,NULL,2443,NULL
1138,109,NULL,NULL,NULL,NULL,2445,NULL
1139,110,NULL,NULL,NULL,NULL,2446,NULL
1140,112,NULL,NULL,NULL,NULL,2447,NULL
1141,113,NULL,NULL,NULL,NULL,2448,NULL
1142,114,NULL,NULL,NULL,NULL,2450,NULL
1143,115,NULL,NULL,NULL,NULL,2451,NULL
1144,116,NULL,NULL,NULL,NULL,2452,NULL
1145,117,NULL,NULL,NULL,NULL,2453,NULL
1146,118,NULL,NULL,NULL,NULL,2455,NULL
1147,119,NULL,NULL,NULL,NULL,2456,NULL
1148,120,NULL,NULL,NULL,NULL,2457,NULL
1149,35,NULL,NULL,NULL,NULL,2458,NULL
1150,36,NULL,NULL,NULL,NULL,2465,NULL
1151,37,NULL,NULL,NULL,NULL,2466,NULL
1152,38,NULL,NULL,NULL,NULL,2467,NULL
1153,39,NULL,NULL,NULL,NULL,2468,NULL
1154,40,NULL,NULL,NULL,NULL,2469,NULL
1155,41,NULL,NULL,NULL,NULL,2470,NULL
1156,42,NULL,NULL,NULL,NULL,2471,NULL
1157,43,NULL,NULL,NULL,NULL,2472,NULL
1158,44,NULL,NULL,NULL,NULL,2473,NULL
1159,45,NULL,NULL,NULL,NULL,2474,NULL
1160,46,NULL,NULL,NULL,NULL,2476,NULL
1161,47,NULL,NULL,NULL,NULL,2477,NULL
1162,48,NULL,NULL,NULL,NULL,2481,NULL
1163,49,NULL,NULL,NULL,NULL,2482,NULL
1164,129,NULL,NULL,NULL,NULL,2483,NULL
1165,130,NULL,NULL,NULL,NULL,2487,NULL
1166,131,NULL,NULL,NULL,NULL,2488,NULL
1167,132,NULL,NULL,NULL,NULL,2489,NULL
1168,133,NULL,NULL,NULL,NULL,2490,NULL
1169,134,NULL,NULL,NULL,NULL,2492,NULL
1170,135,NULL,NULL,NULL,NULL,2493,NULL
1171,136,NULL,NULL,NULL,NULL,2494,NULL
1172,137,NULL,NULL,NULL,NULL,2495,NULL
1173,138,NULL,NULL,NULL,NULL,2497,NULL
1174,139,NULL,NULL,NULL,NULL,2498,NULL
1175,140,NULL,NULL,NULL,NULL,2499,NULL
1176,141,NULL,NULL,NULL,NULL,2500,NULL
1177,142,NULL,NULL,NULL,NULL,2502,NULL
1178,143,NULL,NULL,NULL,NULL,2503,NULL
1179,50,NULL,NULL,NULL,NULL,2504,NULL
1180,51,NULL,NULL,NULL,NULL,2506,NULL
1181,52,NULL,NULL,NULL,NULL,2507,NULL
1182,159,NULL,NULL,NULL,NULL,2509,NULL
1183,160,NULL,NULL,NULL,NULL,2513,NULL
1184,161,NULL,NULL,NULL,NULL,2514,NULL
1185,162,NULL,NULL,NULL,NULL,2516,NULL
1186,163,NULL,NULL,NULL,NULL,2517,NULL
1187,164,NULL,NULL,NULL,NULL,2518,NULL
1188,165,NULL,NULL,NULL,NULL,2519,NULL
1189,166,NULL,NULL,NULL,NULL,2521,NULL
1190,167,NULL,NULL,NULL,NULL,2522,NULL
1191,168,NULL,NULL,NULL,NULL,2523,NULL
1192,169,NULL,NULL,NULL,NULL,2525,NULL
1193,170,NULL,NULL,NULL,NULL,2526,NULL
1194,171,NULL,NULL,NULL,NULL,2527,NULL
1195,172,NULL,NULL,NULL,NULL,2528,NULL
1196,173,NULL,NULL,NULL,NULL,2529,NULL
1197,1,NULL,NULL,NULL,NULL,2530,NULL
1198,2,NULL,NULL,NULL,NULL,2531,NULL
1199,3,NULL,NULL,NULL,NULL,2532,NULL
1200,4,NULL,NULL,NULL,NULL,2533,NULL
1201,5,NULL,NULL,NULL,NULL,2534,NULL
1202,6,NULL,NULL,NULL,NULL,2535,NULL
1203,7,NULL,NULL,NULL,NULL,2536,NULL
1204,8,NULL,NULL,NULL,NULL,2537,NULL
1205,9,NULL,NULL,NULL,NULL,2538,NULL
1206,10,NULL,NULL,NULL,NULL,2539,NULL
1207,11,NULL,NULL,NULL,NULL,2540,NULL
1208,12,NULL,NULL,NULL,NULL,2541,NULL
1209,13,NULL,NULL,NULL,NULL,2542,NULL
1210,14,NULL,NULL,NULL,NULL,2544,NULL
1211,15,NULL,NULL,NULL,NULL,2545,NULL
1212,16,NULL,NULL,NULL,NULL,2546,NULL
1213,17,NULL,NULL,NULL,NULL,2547,NULL
1214,18,NULL,NULL,NULL,NULL,2549,NULL
1215,19,NULL,NULL,NULL,NULL,2550,NULL
1216,20,NULL,NULL,NULL,NULL,2551,NULL
1217,21,NULL,NULL,NULL,NULL,2552,NULL
1218,22,NULL,NULL,NULL,NULL,2554,NULL
1219,23,NULL,NULL,NULL,NULL,2555,NULL
1220,24,NULL,NULL,NULL,NULL,2556,NULL
1221,25,NULL,NULL,NULL,NULL,2557,NULL
1222,26,NULL,NULL,NULL,NULL,2559,NULL
1223,27,NULL,NULL,NULL,NULL,2560,NULL
1224,28,NULL,NULL,NULL,NULL,2561,NULL
1225,29,NULL,NULL,NULL,NULL,2562,NULL
1226,30,NULL,NULL,NULL,NULL,2564,NULL
1227,31,NULL,NULL,NULL,NULL,2565,NULL
1228,32,NULL,NULL,NULL,NULL,2566,NULL
1229,33,NULL,NULL,NULL,NULL,2567,NULL
1230,34,NULL,NULL,NULL,NULL,2569,NULL
1231,35,NULL,NULL,NULL,NULL,2570,NULL
1232,36,NULL,NULL,NULL,NULL,2571,NULL
1233,37,NULL,NULL,NULL,NULL,2572,NULL
1234,38,NULL,NULL,NULL,NULL,2574,NULL
1235,39,NULL,NULL,NULL,NULL,2575,NULL
1236,40,NULL,NULL,NULL,NULL,2576,NULL
1237,41,NULL,NULL,NULL,NULL,2577,NULL
1238,42,NULL,NULL,NULL,NULL,2579,NULL
1239,43,NULL,NULL,NULL,NULL,2580,NULL
1240,44,NULL,NULL,NULL,NULL,2581,NULL
1241,45,NULL,NULL,NULL,NULL,2582,NULL
1242,46,NULL,NULL,NULL,NULL,2584,NULL
1243,47,NULL,NULL,NULL,NULL,2585,NULL
1244,48,NULL,NULL,NULL,NULL,2586,NULL
1245,49,NULL,NULL,NULL,NULL,2587,NULL
1246,50,NULL,NULL,NULL,NULL,2589,NULL
1247,51,NULL,NULL,NULL,NULL,2590,NULL
1248,52,NULL,NULL,NULL,NULL,2591,NULL
1249,53,NULL,NULL,NULL,NULL,2592,NULL
1250,54,NULL,NULL,NULL,NULL,2594,NULL
1251,55,NULL,NULL,NULL,NULL,2595,NULL
1252,56,NULL,NULL,NULL,NULL,2596,NULL
1253,57,NULL,NULL,NULL,NULL,2597,NULL
1254,58,NULL,NULL,NULL,NULL,2599,NULL
1255,59,NULL,NULL,NULL,NULL,2600,NULL
1256,60,NULL,NULL,NULL,NULL,2601,NULL
1257,61,NULL,NULL,NULL,NULL,2602,NULL
1258,62,NULL,NULL,NULL,NULL,2604,NULL
1259,63,NULL,NULL,NULL,NULL,2605,NULL
1260,64,NULL,NULL,NULL,NULL,2606,NULL
1261,65,NULL,NULL,NULL,NULL,2607,NULL
1262,66,NULL,NULL,NULL,NULL,2608,NULL
1263,67,NULL,NULL,NULL,NULL,2609,NULL
1264,68,NULL,NULL,NULL,NULL,2610,NULL
1265,69,NULL,NULL,NULL,NULL,2611,NULL
1266,70,NULL,NULL,NULL,NULL,2612,NULL
1267,71,NULL,NULL,NULL,NULL,2613,NULL
1268,72,NULL,NULL,NULL,NULL,2614,NULL
1269,174,NULL,NULL,NULL,NULL,2615,NULL
1270,175,NULL,NULL,NULL,NULL,2616,NULL
1271,176,NULL,NULL,NULL,NULL,2617,NULL
1272,1,NULL,NULL,NULL,NULL,2618,NULL
1273,2,NULL,NULL,NULL,NULL,2621,NULL
1274,3,NULL,NULL,NULL,NULL,2622,NULL
1275,4,NULL,NULL,NULL,NULL,2623,NULL
1276,5,NULL,NULL,NULL,NULL,2624,NULL
1277,6,NULL,NULL,NULL,NULL,2625,NULL
1278,7,NULL,NULL,NULL,NULL,2626,NULL
1279,8,NULL,NULL,NULL,NULL,2627,NULL
1280,9,NULL,NULL,NULL,NULL,2628,NULL
1281,10,NULL,NULL,NULL,NULL,2629,NULL
1282,11,NULL,NULL,NULL,NULL,2630,NULL
1283,12,NULL,NULL,NULL,NULL,2631,NULL
1284,90,NULL,NULL,NULL,NULL,2632,NULL
1285,91,NULL,NULL,NULL,NULL,2633,NULL
1286,92,NULL,NULL,NULL,NULL,2634,NULL
1287,93,NULL,NULL,NULL,NULL,2636,NULL
1288,94,NULL,NULL,NULL,NULL,2637,NULL
1289,95,NULL,NULL,NULL,NULL,2638,NULL
1290,96,NULL,NULL,NULL,NULL,2639,NULL
1291,97,NULL,NULL,NULL,NULL,2640,NULL
1292,98,NULL,NULL,NULL,NULL,2641,NULL
1293,99,NULL,NULL,NULL,NULL,2642,NULL
1294,100,NULL,NULL,NULL,NULL,2643,NULL
1295,101,NULL,NULL,NULL,NULL,2644,NULL
1296,102,NULL,NULL,NULL,NULL,2645,NULL
1297,103,NULL,NULL,NULL,NULL,2646,NULL
1298,104,NULL,NULL,NULL,NULL,2647,NULL
1299,22,NULL,NULL,NULL,NULL,2648,NULL
1300,23,NULL,NULL,NULL,NULL,2649,NULL
1301,24,NULL,NULL,NULL,NULL,2650,NULL
1302,25,NULL,NULL,NULL,NULL,2652,NULL
1303,26,NULL,NULL,NULL,NULL,2653,NULL
1304,27,NULL,NULL,NULL,NULL,2654,NULL
1305,29,NULL,NULL,NULL,NULL,2655,NULL
1306,30,NULL,NULL,NULL,NULL,2656,NULL
1307,31,NULL,NULL,NULL,NULL,2657,NULL
1308,32,NULL,NULL,NULL,NULL,2658,NULL
1309,33,NULL,NULL,NULL,NULL,2659,NULL
1310,34,NULL,NULL,NULL,NULL,2660,NULL
1311,121,NULL,NULL,NULL,NULL,2661,NULL
1312,122,NULL,NULL,NULL,NULL,2662,NULL
1313,123,NULL,NULL,NULL,NULL,2663,NULL
1314,124,NULL,NULL,NULL,NULL,2664,NULL
1315,125,NULL,NULL,NULL,NULL,2665,NULL
1316,126,NULL,NULL,NULL,NULL,2666,NULL
1317,127,NULL,NULL,NULL,NULL,2667,NULL
1318,128,NULL,NULL,NULL,NULL,2668,NULL
1319,144,NULL,NULL,NULL,NULL,2669,NULL
1320,145,NULL,NULL,NULL,NULL,2670,NULL
1321,146,NULL,NULL,NULL,NULL,2672,NULL
1322,147,NULL,NULL,NULL,NULL,2673,NULL
1323,148,NULL,NULL,NULL,NULL,2674,NULL
1324,149,NULL,NULL,NULL,NULL,2675,NULL
1325,150,NULL,NULL,NULL,NULL,2676,NULL
1326,151,NULL,NULL,NULL,NULL,2677,NULL
1327,152,NULL,NULL,NULL,NULL,2678,NULL
1328,153,NULL,NULL,NULL,NULL,2679,NULL
1329,154,NULL,NULL,NULL,NULL,2680,NULL
1330,155,NULL,NULL,NULL,NULL,2681,NULL
1331,156,NULL,NULL,NULL,NULL,2682,NULL
1332,157,NULL,NULL,NULL,NULL,2683,NULL
1333,158,NULL,NULL,NULL,NULL,2684,NULL
1334,116,NULL,NULL,NULL,NULL,2685,NULL
1335,117,NULL,NULL,NULL,NULL,2689,NULL
1336,118,NULL,NULL,NULL,NULL,2690,NULL
1337,119,NULL,NULL,NULL,NULL,2692,NULL
1338,120,NULL,NULL,NULL,NULL,2693,NULL
1339,121,NULL,NULL,NULL,NULL,2694,NULL
1340,8,NULL,NULL,NULL,NULL,2695,NULL
1341,9,NULL,NULL,NULL,NULL,2753,NULL
1342,3,NULL,NULL,NULL,NULL,2797,NULL
1343,122,NULL,NULL,NULL,NULL,2842,NULL
1344,123,NULL,NULL,NULL,NULL,2843,NULL
1345,124,NULL,NULL,NULL,NULL,2845,NULL
1346,125,NULL,NULL,NULL,NULL,2846,NULL
1347,126,NULL,NULL,NULL,NULL,2847,NULL
1348,127,NULL,NULL,NULL,NULL,2848,NULL
1349,10,NULL,NULL,NULL,NULL,2850,NULL
1350,11,NULL,NULL,NULL,NULL,2899,NULL
1351,12,NULL,NULL,NULL,NULL,2941,NULL
1352,4,NULL,NULL,NULL,NULL,2981,NULL
1353,128,NULL,NULL,NULL,NULL,3027,NULL
1354,129,NULL,NULL,NULL,NULL,3028,NULL
1355,130,NULL,NULL,NULL,NULL,3029,NULL
1356,131,NULL,NULL,NULL,NULL,3030,NULL
1357,132,NULL,NULL,NULL,NULL,3032,NULL
1358,133,NULL,NULL,NULL,NULL,3033,NULL
1359,13,NULL,NULL,NULL,NULL,3034,NULL
1360,5,NULL,NULL,NULL,NULL,3077,NULL
1361,14,NULL,NULL,NULL,NULL,3116,NULL
1362,4,NULL,NULL,NULL,NULL,3158,NULL
1363,4,NULL,NULL,NULL,NULL,3174,NULL
1364,134,NULL,NULL,NULL,NULL,3194,NULL
1365,135,NULL,NULL,NULL,NULL,3195,NULL
1366,136,NULL,NULL,NULL,NULL,3197,NULL
1367,137,NULL,NULL,NULL,NULL,3198,NULL
1368,138,NULL,NULL,NULL,NULL,3199,NULL
1369,139,NULL,NULL,NULL,NULL,3200,NULL
1370,139,NULL,NULL,NULL,NULL,3202,NULL
1371,140,NULL,NULL,NULL,NULL,3206,NULL
1372,5,NULL,NULL,NULL,NULL,3207,NULL
1373,6,NULL,NULL,NULL,NULL,3220,NULL
1374,8,NULL,NULL,NULL,NULL,3235,NULL
1375,4,NULL,NULL,NULL,NULL,3250,NULL
1376,4,NULL,NULL,NULL,NULL,3270,NULL
1377,5,NULL,NULL,NULL,NULL,3289,NULL
1378,5,NULL,NULL,NULL,NULL,3302,NULL
1379,6,NULL,NULL,NULL,NULL,3318,NULL
1380,6,NULL,NULL,NULL,NULL,3331,NULL
1381,8,NULL,NULL,NULL,NULL,3347,NULL
1382,8,NULL,NULL,NULL,NULL,3361,NULL
1383,9,NULL,NULL,NULL,NULL,3375,NULL
1384,9,NULL,NULL,NULL,NULL,3389,NULL
1385,10,NULL,NULL,NULL,NULL,3402,NULL
1386,10,NULL,NULL,NULL,NULL,3415,NULL
1387,1,NULL,NULL,NULL,NULL,3429,NULL
1388,2,NULL,NULL,NULL,NULL,3434,NULL
1389,3,NULL,NULL,NULL,NULL,3435,NULL
1390,4,NULL,NULL,NULL,NULL,3437,NULL
1391,5,NULL,NULL,NULL,NULL,3438,NULL
1392,6,NULL,NULL,NULL,NULL,3439,NULL
1393,7,NULL,NULL,NULL,NULL,3440,NULL
1394,8,NULL,NULL,NULL,NULL,3442,NULL
1395,9,NULL,NULL,NULL,NULL,3443,NULL
1396,10,NULL,NULL,NULL,NULL,3444,NULL
1397,11,NULL,NULL,NULL,NULL,3445,NULL
1398,12,NULL,NULL,NULL,NULL,3447,NULL
1399,13,NULL,NULL,NULL,NULL,3448,NULL
1400,14,NULL,NULL,NULL,NULL,3449,NULL
1401,15,NULL,NULL,NULL,NULL,3450,NULL
1402,16,NULL,NULL,NULL,NULL,3452,NULL
1403,17,NULL,NULL,NULL,NULL,3453,NULL
1404,18,NULL,NULL,NULL,NULL,3454,NULL
1405,19,NULL,NULL,NULL,NULL,3455,NULL
1406,20,NULL,NULL,NULL,NULL,3457,NULL
1407,21,NULL,NULL,NULL,NULL,3458,NULL
1408,22,NULL,NULL,NULL,NULL,3459,NULL
1409,23,NULL,NULL,NULL,NULL,3460,NULL
1410,24,NULL,NULL,NULL,NULL,3462,NULL
1411,25,NULL,NULL,NULL,NULL,3463,NULL
1412,26,NULL,NULL,NULL,NULL,3464,NULL
1413,27,NULL,NULL,NULL,NULL,3465,NULL
1414,28,NULL,NULL,NULL,NULL,3467,NULL
1415,29,NULL,NULL,NULL,NULL,3468,NULL
1416,30,NULL,NULL,NULL,NULL,3469,NULL
1417,31,NULL,NULL,NULL,NULL,3470,NULL
1418,32,NULL,NULL,NULL,NULL,3472,NULL
1419,33,NULL,NULL,NULL,NULL,3473,NULL
1420,34,NULL,NULL,NULL,NULL,3474,NULL
1421,35,NULL,NULL,NULL,NULL,3475,NULL
1422,36,NULL,NULL,NULL,NULL,3477,NULL
1423,11,NULL,NULL,NULL,NULL,3478,NULL
1424,11,NULL,NULL,NULL,NULL,3491,NULL
1425,12,NULL,NULL,NULL,NULL,3503,NULL
1426,13,NULL,NULL,NULL,NULL,3532,NULL
1427,15,NULL,NULL,NULL,NULL,3551,NULL
1428,16,NULL,NULL,NULL,NULL,3561,NULL
1429,37,NULL,NULL,NULL,NULL,3573,NULL
1430,38,NULL,NULL,NULL,NULL,3574,NULL
1431,39,NULL,NULL,NULL,NULL,3575,NULL
1432,40,NULL,NULL,NULL,NULL,3577,NULL
1433,41,NULL,NULL,NULL,NULL,3578,NULL
1434,42,NULL,NULL,NULL,NULL,3579,NULL
1435,43,NULL,NULL,NULL,NULL,3580,NULL
1436,44,NULL,NULL,NULL,NULL,3582,NULL
1437,45,NULL,NULL,NULL,NULL,3583,NULL
1438,46,NULL,NULL,NULL,NULL,3584,NULL
1439,47,NULL,NULL,NULL,NULL,3585,NULL
1440,48,NULL,NULL,NULL,NULL,3587,NULL
1441,49,NULL,NULL,NULL,NULL,3588,NULL
1442,50,NULL,NULL,NULL,NULL,3589,NULL
1443,51,NULL,NULL,NULL,NULL,3590,NULL
1444,52,NULL,NULL,NULL,NULL,3592,NULL
1445,53,NULL,NULL,NULL,NULL,3593,NULL
1446,54,NULL,NULL,NULL,NULL,3595,NULL
1447,55,NULL,NULL,NULL,NULL,3596,NULL
1448,56,NULL,NULL,NULL,NULL,3597,NULL
1449,57,NULL,NULL,NULL,NULL,3598,NULL
1450,58,NULL,NULL,NULL,NULL,3600,NULL
1451,59,NULL,NULL,NULL,NULL,3601,NULL
1452,60,NULL,NULL,NULL,NULL,3602,NULL
1453,61,NULL,NULL,NULL,NULL,3603,NULL
1454,62,NULL,NULL,NULL,NULL,3605,NULL
1455,63,NULL,NULL,NULL,NULL,3606,NULL
1456,64,NULL,NULL,NULL,NULL,3607,NULL
1457,65,NULL,NULL,NULL,NULL,3608,NULL
1458,66,NULL,NULL,NULL,NULL,3610,NULL
1459,67,NULL,NULL,NULL,NULL,3611,NULL
1460,68,NULL,NULL,NULL,NULL,3612,NULL
1461,69,NULL,NULL,NULL,NULL,3613,NULL
1462,70,NULL,NULL,NULL,NULL,3615,NULL
1463,71,NULL,NULL,NULL,NULL,3616,NULL
1464,72,NULL,NULL,NULL,NULL,3617,NULL
1465,17,NULL,NULL,NULL,NULL,3618,NULL
1466,1,NULL,NULL,NULL,NULL,3629,NULL
1467,2,NULL,NULL,NULL,NULL,3642,NULL
1468,3,NULL,NULL,NULL,NULL,3654,NULL
1469,3,NULL,NULL,NULL,NULL,3664,NULL
1470,73,NULL,NULL,NULL,NULL,3675,NULL
1471,74,NULL,NULL,NULL,NULL,3677,NULL
1472,75,NULL,NULL,NULL,NULL,3678,NULL
1473,76,NULL,NULL,NULL,NULL,3679,NULL
1474,77,NULL,NULL,NULL,NULL,3680,NULL
1475,78,NULL,NULL,NULL,NULL,3682,NULL
1476,79,NULL,NULL,NULL,NULL,3683,NULL
1477,80,NULL,NULL,NULL,NULL,3684,NULL
1478,81,NULL,NULL,NULL,NULL,3685,NULL
1479,82,NULL,NULL,NULL,NULL,3687,NULL
1480,83,NULL,NULL,NULL,NULL,3688,NULL
1481,84,NULL,NULL,NULL,NULL,3689,NULL
1482,85,NULL,NULL,NULL,NULL,3690,NULL
1483,86,NULL,NULL,NULL,NULL,3692,NULL
1484,87,NULL,NULL,NULL,NULL,3693,NULL
1485,88,NULL,NULL,NULL,NULL,3694,NULL
1486,89,NULL,NULL,NULL,NULL,3695,NULL
1487,90,NULL,NULL,NULL,NULL,3697,NULL
1488,91,NULL,NULL,NULL,NULL,3698,NULL
1489,92,NULL,NULL,NULL,NULL,3699,NULL
1490,93,NULL,NULL,NULL,NULL,3700,NULL
1491,94,NULL,NULL,NULL,NULL,3702,NULL
1492,95,NULL,NULL,NULL,NULL,3703,NULL
1493,96,NULL,NULL,NULL,NULL,3704,NULL
1494,97,NULL,NULL,NULL,NULL,3705,NULL
1495,98,NULL,NULL,NULL,NULL,3707,NULL
1496,99,NULL,NULL,NULL,NULL,3708,NULL
1497,100,NULL,NULL,NULL,NULL,3709,NULL
1498,101,NULL,NULL,NULL,NULL,3710,NULL
1499,102,NULL,NULL,NULL,NULL,3712,NULL
1500,103,NULL,NULL,NULL,NULL,3713,NULL
1501,104,NULL,NULL,NULL,NULL,3715,NULL
1502,105,NULL,NULL,NULL,NULL,3717,NULL
1503,106,NULL,NULL,NULL,NULL,3718,NULL
1504,107,NULL,NULL,NULL,NULL,3719,NULL
1505,1,NULL,NULL,NULL,NULL,3721,NULL
1506,2,NULL,NULL,NULL,NULL,3741,NULL
1507,3,NULL,NULL,NULL,NULL,3759,NULL
1508,4,NULL,NULL,NULL,NULL,3775,NULL
1509,5,NULL,NULL,NULL,NULL,3789,NULL
1510,6,NULL,NULL,NULL,NULL,3803,NULL
1511,73,NULL,NULL,NULL,NULL,3816,NULL
1512,74,NULL,NULL,NULL,NULL,3820,NULL
1513,75,NULL,NULL,NULL,NULL,3822,NULL
1514,76,NULL,NULL,NULL,NULL,3823,NULL
1515,77,NULL,NULL,NULL,NULL,3824,NULL
1516,78,NULL,NULL,NULL,NULL,3825,NULL
1517,79,NULL,NULL,NULL,NULL,3827,NULL
1518,80,NULL,NULL,NULL,NULL,3828,NULL
1519,81,NULL,NULL,NULL,NULL,3829,NULL
1520,82,NULL,NULL,NULL,NULL,3830,NULL
1521,83,NULL,NULL,NULL,NULL,3832,NULL
1522,84,NULL,NULL,NULL,NULL,3833,NULL
1523,85,NULL,NULL,NULL,NULL,3834,NULL
1524,86,NULL,NULL,NULL,NULL,3835,NULL
1525,87,NULL,NULL,NULL,NULL,3837,NULL
1526,88,NULL,NULL,NULL,NULL,3838,NULL
1527,89,NULL,NULL,NULL,NULL,3839,NULL
1528,90,NULL,NULL,NULL,NULL,3840,NULL
1529,91,NULL,NULL,NULL,NULL,3842,NULL
1530,92,NULL,NULL,NULL,NULL,3843,NULL
1531,93,NULL,NULL,NULL,NULL,3844,NULL
1532,94,NULL,NULL,NULL,NULL,3845,NULL
1533,95,NULL,NULL,NULL,NULL,3847,NULL
1534,96,NULL,NULL,NULL,NULL,3848,NULL
1535,97,NULL,NULL,NULL,NULL,3849,NULL
1536,98,NULL,NULL,NULL,NULL,3850,NULL
1537,99,NULL,NULL,NULL,NULL,3852,NULL
1538,100,NULL,NULL,NULL,NULL,3853,NULL
1539,101,NULL,NULL,NULL,NULL,3854,NULL
1540,102,NULL,NULL,NULL,NULL,3855,NULL
1541,103,NULL,NULL,NULL,NULL,3857,NULL
1542,104,NULL,NULL,NULL,NULL,3858,NULL
1543,105,NULL,NULL,NULL,NULL,3859,NULL
1544,106,NULL,NULL,NULL,NULL,3860,NULL
1545,107,NULL,NULL,NULL,NULL,3862,NULL
